timestamp,machine_id,temperature,vibration,pressure,energy_consumption,machine_status,anomaly_flag
2025-02-25 14:15:00,32,65.53,50.28,3.17,2.49,1,0
2025-02-25 14:30:00,18,85.52,52.96,4.76,3.1,1,0
2025-02-25 14:36:00,22,75.22,77.42,1.58,2.44,1,0
2025-02-25 14:39:00,34,78.91,53.61,3.52,4.1,1,0
2025-02-25 14:41:00,18,65.29,58.78,1.46,0.54,0,0
2025-02-25 14:42:00,12,74.87,66.25,4.3,3.98,1,0
2025-02-25 14:44:00,32,84.05,37.93,3.41,1.92,1,0
2025-02-25 14:47:00,12,70.94,40.19,4.4,2.3,1,0
2025-02-25 14:54:00,12,77.38,47.16,2.0,4.46,1,0
2025-02-25 14:56:00,1,73.32,64.32,4.88,4.8,1,0
2025-02-25 15:03:00,14,58.31,77.94,4.29,3.2,1,0
2025-02-25 15:05:00,18,60.66,38.88,4.92,2.87,1,0
2025-02-25 15:08:00,47,77.55,37.52,3.43,4.34,0,0
2025-02-25 15:22:00,18,90.36,58.1,3.51,4.1,1,1
2025-02-25 15:25:00,38,55.66,53.92,3.31,1.48,1,0
2025-02-25 15:30:00,1,66.17,51.65,4.45,0.8,1,0
2025-02-25 15:35:00,1,52.67,79.21,3.09,4.36,1,0
2025-02-25 15:39:00,1,62.82,55.8,1.48,2.38,1,0
2025-02-25 15:43:00,14,71.81,48.95,4.32,0.83,2,0
2025-02-25 15:47:00,14,69.48,53.69,4.76,0.51,1,0
2025-02-25 15:52:00,32,70.38,34.64,1.65,3.12,2,0
2025-02-25 15:58:00,34,54.92,54.24,2.99,4.64,1,0
2025-02-25 16:05:00,22,80.29,42.65,3.29,3.01,0,0
2025-02-25 16:11:00,12,76.45,36.23,4.43,3.13,0,0
2025-02-25 16:17:00,47,62.24,43.68,2.91,1.61,2,0
2025-02-25 16:18:00,22,88.38,47.4,1.07,1.77,1,0
2025-02-25 16:19:00,14,59.77,67.68,4.53,4.54,1,0
2025-02-25 16:23:00,12,87.84,30.52,1.81,3.84,0,0
2025-02-25 16:24:00,47,72.71,31.92,2.4,1.15,0,0
2025-02-25 16:25:00,22,82.02,62.45,3.77,4.39,1,0
2025-02-25 16:26:00,16,75.14,34.63,3.51,1.3,0,0
2025-02-25 16:28:00,18,73.88,33.02,1.98,4.65,1,0
2025-02-25 16:32:00,38,77.58,63.81,4.51,1.67,1,0
2025-02-25 16:35:00,22,65.75,45.73,4.37,3.43,0,0
2025-02-25 16:36:00,38,62.37,31.7,2.53,1.28,1,0
2025-02-25 16:41:00,18,66.45,27.94,4.87,3.72,1,0
2025-02-25 16:48:00,34,78.86,35.93,1.87,2.11,0,0
2025-02-25 16:51:00,18,69.2,27.63,1.05,1.97,1,0
2025-02-25 16:53:00,38,64.47,64.61,2.85,4.67,1,0
2025-02-25 16:55:00,16,67.68,30.05,2.86,3.08,1,0
2025-02-25 17:01:00,18,85.39,50.32,1.12,3.92,1,0
2025-02-25 17:06:00,12,81.21,56.58,2.9,4.1,1,0
2025-02-25 17:07:00,47,65.54,55.4,1.55,3.16,1,0
2025-02-25 17:11:00,1,85.77,55.73,1.11,4.06,2,0
2025-02-25 17:13:00,16,87.47,34.98,1.63,1.3,1,0
2025-02-25 17:26:00,18,73.21,40.28,2.92,1.01,1,0
2025-02-25 17:33:00,32,61.14,45.08,3.91,3.36,1,0
2025-02-25 17:34:00,12,72.28,42.91,4.69,1.17,1,0
2025-02-25 17:36:00,12,77.89,57.3,2.79,2.66,1,0
2025-02-25 17:38:00,34,74.24,43.67,4.74,2.02,0,0
2025-02-25 17:42:00,1,62.75,31.79,3.89,2.27,2,0
2025-02-25 17:44:00,34,60.66,25.2,3.16,4.9,1,0
2025-02-25 17:45:00,14,75.83,55.21,3.13,3.17,1,0
2025-02-25 17:51:00,1,85.65,61.23,4.21,1.28,1,0
2025-02-25 17:55:00,18,82.51,30.25,3.08,0.94,1,0
2025-02-25 17:58:00,18,61.67,39.58,3.57,2.39,2,0
2025-02-25 18:14:00,16,71.05,45.22,2.01,1.47,1,0
2025-02-25 18:15:00,38,62.09,44.3,3.14,2.5,1,0
2025-02-25 18:20:00,34,91.95,49.1,2.03,2.6,1,1
2025-02-25 18:24:00,12,87.98,41.71,3.24,2.9,1,0
2025-02-25 18:33:00,18,65.56,39.5,4.66,1.34,1,0
2025-02-25 18:37:00,38,63.5,15.06,1.16,1.08,1,0
2025-02-25 18:43:00,22,74.07,55.24,1.18,4.9,1,0
2025-02-25 18:47:00,14,64.08,47.73,4.95,0.86,1,0
2025-02-25 19:00:00,16,86.19,42.9,1.43,4.22,1,0
2025-02-25 19:03:00,14,75.62,65.05,4.28,4.58,1,0
2025-02-25 19:11:00,47,88.18,35.86,2.13,4.12,0,0
2025-02-25 19:15:00,47,104.15,36.1,4.86,1.9,1,1
2025-02-25 19:17:00,22,77.07,17.3,2.61,3.31,1,0
2025-02-25 19:20:00,38,78.52,29.25,3.21,1.84,1,0
2025-02-25 19:22:00,1,59.53,60.96,1.74,1.5,1,0
2025-02-25 19:23:00,47,78.37,54.04,1.37,1.39,1,0
2025-02-25 19:31:00,14,77.21,35.16,3.11,2.5,1,0
2025-02-25 19:33:00,22,87.22,59.98,3.98,3.18,1,0
2025-02-25 19:36:00,32,62.09,54.29,3.45,0.68,1,0
2025-02-25 19:43:00,38,66.41,39.31,3.14,2.2,1,0
2025-02-25 19:47:00,22,70.16,66.54,3.55,2.28,1,0
2025-02-25 19:48:00,18,75.11,51.25,2.56,4.45,1,0
2025-02-25 19:50:00,47,72.21,33.42,2.53,1.83,1,0
2025-02-25 19:51:00,12,67.55,29.0,2.42,2.0,1,0
2025-02-25 19:53:00,47,80.75,33.13,1.31,4.25,1,0
2025-02-25 19:58:00,1,68.44,42.44,3.3,4.1,1,0
2025-02-25 20:04:00,22,83.47,35.65,1.44,2.88,1,0
2025-02-25 20:09:00,12,80.53,70.64,3.97,3.62,2,0
2025-02-25 20:13:00,18,83.96,67.62,1.02,0.91,1,0
2025-02-25 20:16:00,47,77.92,38.59,4.93,2.37,2,0
2025-02-25 20:24:00,22,72.03,81.24,4.62,1.03,1,1
2025-02-25 20:25:00,32,75.03,49.8,2.68,2.61,1,0
2025-02-25 20:30:00,12,85.76,48.34,1.21,3.41,1,0
2025-02-25 20:37:00,38,81.54,36.21,4.27,4.65,1,0
2025-02-25 20:38:00,14,58.53,31.68,4.73,3.44,1,0
2025-02-25 20:39:00,47,91.76,40.78,1.23,3.53,2,1
2025-02-25 20:42:00,18,99.39,46.04,1.55,3.58,1,1
2025-02-25 20:48:00,47,71.0,64.61,2.28,1.48,1,0
2025-02-25 21:04:00,22,70.83,50.07,3.14,2.19,1,0
2025-02-25 21:08:00,47,75.85,52.83,2.06,4.34,1,0
2025-02-25 21:27:00,34,80.55,29.21,3.8,1.27,1,0
2025-02-25 21:33:00,34,67.71,64.65,3.05,1.1,0,0
2025-02-25 21:38:00,38,84.82,58.2,3.67,2.7,1,0
2025-02-25 21:44:00,1,68.86,89.39,2.54,1.79,1,1
2025-02-25 21:47:00,38,75.38,68.68,3.44,3.23,1,0
2025-02-25 21:49:00,34,86.8,57.11,4.94,1.71,1,0
2025-02-25 21:53:00,16,83.47,19.11,3.66,4.88,1,0
2025-02-25 21:56:00,14,68.52,38.26,2.94,2.99,0,0
2025-02-25 22:08:00,38,86.19,47.01,1.3,2.73,0,0
2025-02-25 22:11:00,34,83.41,45.26,2.64,4.03,1,0
2025-02-25 22:12:00,1,68.63,43.44,1.31,1.41,1,0
2025-02-25 22:16:00,32,73.64,30.63,2.13,1.72,1,0
2025-02-25 22:18:00,34,73.89,54.4,1.42,1.5,1,0
2025-02-25 22:22:00,12,73.37,22.46,1.85,1.63,2,0
2025-02-25 22:23:00,22,54.23,54.62,3.86,3.03,1,0
2025-02-25 22:29:00,32,82.0,62.25,1.08,1.83,1,0
2025-02-25 22:33:00,16,86.37,44.97,2.75,4.55,1,0
2025-02-25 22:44:00,38,79.48,33.94,4.95,0.96,1,0
2025-02-25 22:45:00,32,78.5,41.61,1.57,3.1,1,0
2025-02-25 22:47:00,38,77.88,36.92,1.05,0.52,1,0
2025-02-25 22:52:00,1,53.86,62.66,2.9,0.66,1,0
2025-02-25 23:00:00,18,64.8,54.71,4.46,0.99,1,0
2025-02-25 23:01:00,16,85.4,41.69,2.32,3.24,1,0
2025-02-25 23:07:00,38,74.53,83.14,4.46,3.22,1,1
2025-02-25 23:08:00,34,68.73,43.48,1.49,2.05,1,0
2025-02-25 23:11:00,14,71.15,69.2,2.36,0.76,1,0
2025-02-25 23:13:00,22,57.02,58.15,4.08,4.56,2,0
2025-02-25 23:16:00,18,71.27,61.59,3.59,1.17,1,0
2025-02-25 23:24:00,12,75.52,49.63,1.53,2.58,0,0
2025-02-25 23:26:00,34,69.18,73.04,3.16,0.56,1,0
2025-02-25 23:27:00,12,71.51,20.87,4.62,4.29,1,0
2025-02-25 23:29:00,32,72.1,42.4,1.65,3.42,1,0
2025-02-25 23:35:00,32,71.56,32.86,3.81,1.06,1,0
2025-02-25 23:43:00,14,75.16,52.87,4.28,1.92,1,0
2025-02-25 23:51:00,18,52.09,38.68,1.32,0.54,1,0
2025-02-25 23:59:00,47,72.57,32.63,1.73,0.76,1,0
2025-02-26 00:01:00,12,79.69,65.91,4.01,0.55,1,0
2025-02-26 00:14:00,18,72.52,32.61,1.71,4.44,1,0
2025-02-26 00:15:00,1,85.72,33.03,3.64,1.14,1,0
2025-02-26 00:16:00,32,76.27,54.99,3.46,3.88,1,0
2025-02-26 00:18:00,22,83.2,56.03,3.58,3.11,1,0
2025-02-26 00:25:00,14,75.72,28.08,1.37,0.86,1,0
2025-02-26 00:27:00,47,73.84,37.33,2.84,3.37,1,0
2025-02-26 00:32:00,22,73.36,49.08,3.37,4.1,1,0
2025-02-26 00:35:00,38,74.96,66.89,1.45,4.06,2,0
2025-02-26 00:37:00,34,48.07,68.34,2.53,4.5,0,0
2025-02-26 00:43:00,1,62.21,59.26,1.96,0.99,1,0
2025-02-26 00:50:00,38,72.64,60.37,2.42,0.57,1,0
2025-02-26 00:55:00,32,64.32,33.87,1.72,1.03,2,0
2025-02-26 01:01:00,34,67.36,44.86,3.65,4.1,1,0
2025-02-26 01:08:00,12,88.51,31.02,2.75,1.96,1,0
2025-02-26 01:12:00,47,72.39,67.9,1.27,4.73,0,0
2025-02-26 01:21:00,22,76.11,58.5,3.26,2.89,1,0
2025-02-26 01:27:00,14,75.21,46.4,3.21,1.53,1,0
2025-02-26 01:30:00,18,61.15,63.52,3.43,3.5,1,0
2025-02-26 01:36:00,22,77.14,40.33,4.1,2.56,1,0
2025-02-26 01:39:00,16,86.84,63.94,1.91,0.9,1,0
2025-02-26 01:54:00,1,83.12,42.36,1.82,2.53,1,0
2025-02-26 01:57:00,34,55.16,71.54,4.75,3.75,1,0
2025-02-26 01:59:00,16,80.04,58.04,2.92,3.83,1,0
2025-02-26 02:01:00,38,62.87,23.75,4.4,3.63,1,0
2025-02-26 02:03:00,34,87.1,50.96,3.64,3.21,1,0
2025-02-26 02:05:00,1,85.3,39.84,3.4,0.82,1,0
2025-02-26 02:06:00,12,62.45,72.08,1.58,3.84,1,0
2025-02-26 02:07:00,22,75.59,36.92,4.39,3.2,1,0
2025-02-26 02:08:00,22,73.55,58.34,4.31,4.29,1,0
2025-02-26 02:21:00,12,62.58,62.74,1.31,2.98,1,0
2025-02-26 02:28:00,14,73.5,42.51,4.9,3.04,1,0
2025-02-26 02:33:00,16,64.51,59.65,2.87,2.61,1,0
2025-02-26 02:36:00,16,85.55,53.09,3.28,2.57,1,0
2025-02-26 02:43:00,38,101.16,37.27,1.56,1.26,1,1
2025-02-26 02:50:00,1,92.85,29.2,4.96,1.58,1,1
2025-02-26 02:53:00,47,76.34,27.8,2.29,2.26,1,0
2025-02-26 02:59:00,16,89.91,46.52,4.67,4.04,1,0
2025-02-26 03:02:00,12,76.91,27.76,3.79,2.82,1,0
2025-02-26 03:03:00,47,63.42,26.7,1.75,1.35,1,0
2025-02-26 03:04:00,16,78.94,21.96,4.44,1.92,1,0
2025-02-26 03:08:00,1,64.89,39.31,4.02,3.66,1,0
2025-02-26 03:17:00,38,78.68,56.17,3.16,2.26,1,0
2025-02-26 03:24:00,47,81.25,41.51,4.18,2.35,1,0
2025-02-26 03:26:00,32,80.06,49.69,1.17,4.48,1,0
2025-02-26 03:37:00,32,74.71,38.12,4.21,1.07,2,0
2025-02-26 03:38:00,38,71.26,32.22,2.55,3.65,1,0
2025-02-26 03:40:00,32,82.6,50.88,2.68,2.68,0,0
2025-02-26 03:41:00,32,61.29,62.34,1.42,2.82,2,0
2025-02-26 03:44:00,34,76.65,56.4,4.88,0.89,1,0
2025-02-26 03:52:00,22,70.3,56.09,1.3,4.57,1,0
2025-02-26 03:56:00,1,82.85,39.9,3.02,0.99,1,0
2025-02-26 04:01:00,47,77.43,37.67,2.2,0.54,1,0
2025-02-26 04:03:00,47,86.58,41.59,4.8,4.94,1,0
2025-02-26 04:04:00,47,84.46,55.7,4.23,3.92,1,0
2025-02-26 04:08:00,47,75.64,40.98,1.14,1.76,1,0
2025-02-26 04:10:00,1,71.46,88.23,1.74,2.77,1,1
2025-02-26 04:16:00,12,66.15,64.65,4.65,4.55,1,0
2025-02-26 04:19:00,1,73.79,42.33,2.87,0.82,2,0
2025-02-26 04:20:00,32,69.01,17.84,3.1,3.24,1,0
2025-02-26 04:23:00,18,77.85,51.77,2.67,3.17,1,0
2025-02-26 04:25:00,18,81.42,24.03,2.0,3.07,1,0
2025-02-26 04:30:00,1,94.87,47.95,3.45,2.05,1,1
2025-02-26 04:36:00,32,73.08,52.44,4.95,2.0,2,0
2025-02-26 04:37:00,38,79.51,17.12,4.82,1.97,1,0
2025-02-26 04:39:00,18,78.38,31.66,3.65,3.9,1,0
2025-02-26 04:42:00,32,86.22,85.07,2.94,4.47,0,1
2025-02-26 05:02:00,34,57.31,40.17,2.55,0.93,1,0
2025-02-26 05:03:00,16,54.67,59.18,1.99,4.69,2,0
2025-02-26 05:11:00,18,59.68,66.9,2.62,0.55,1,0
2025-02-26 05:14:00,16,86.15,38.82,3.86,1.76,2,0
2025-02-26 05:18:00,47,87.15,61.19,1.86,1.91,1,0
2025-02-26 05:21:00,18,94.27,41.68,3.77,2.14,2,1
2025-02-26 05:26:00,22,61.92,55.03,4.85,1.22,1,0
2025-02-26 05:37:00,16,71.32,45.0,4.46,4.97,1,0
2025-02-26 05:38:00,12,73.18,61.73,2.95,3.04,2,0
2025-02-26 05:39:00,1,81.71,57.07,3.66,2.43,1,0
2025-02-26 05:44:00,47,76.9,40.26,2.31,1.34,1,0
2025-02-26 05:55:00,16,87.9,68.79,1.07,2.83,1,0
2025-02-26 05:58:00,32,71.96,62.42,3.48,0.94,1,0
2025-02-26 06:06:00,18,100.85,68.09,3.19,4.9,1,1
2025-02-26 06:12:00,12,73.41,56.31,3.03,3.3,1,0
2025-02-26 06:16:00,32,69.18,52.51,2.54,1.72,1,0
2025-02-26 06:17:00,16,59.49,45.39,1.43,4.7,1,0
2025-02-26 06:19:00,12,103.75,38.73,3.06,0.52,1,1
2025-02-26 06:28:00,14,67.71,48.19,4.19,4.65,1,0
2025-02-26 06:32:00,32,84.3,43.45,2.38,4.39,1,0
2025-02-26 06:42:00,16,92.95,37.05,2.37,2.75,1,1
2025-02-26 06:50:00,16,91.94,44.5,2.95,3.57,1,1
2025-02-26 06:53:00,12,62.01,37.54,1.19,0.99,1,0
2025-02-26 06:56:00,16,73.81,66.63,2.96,4.54,2,0
2025-02-26 07:03:00,18,89.71,49.44,1.73,4.95,1,0
2025-02-26 07:06:00,16,83.22,61.05,1.68,4.25,2,0
2025-02-26 07:08:00,22,90.96,66.58,4.92,4.77,1,1
2025-02-26 07:11:00,22,66.52,68.44,3.83,2.76,1,0
2025-02-26 07:15:00,1,77.71,53.56,4.63,4.8,2,0
2025-02-26 07:17:00,1,85.21,19.86,4.69,2.48,1,0
2025-02-26 07:18:00,1,97.2,49.21,3.77,4.91,1,1
2025-02-26 07:21:00,14,69.92,44.61,1.56,3.58,1,0
2025-02-26 07:23:00,18,86.68,55.29,4.57,3.34,2,0
2025-02-26 07:27:00,34,87.93,30.81,4.78,0.92,1,0
2025-02-26 07:34:00,16,93.47,46.36,3.55,4.44,2,1
2025-02-26 07:37:00,22,82.12,58.59,1.99,4.45,0,0
2025-02-26 07:49:00,1,77.21,27.79,1.39,2.23,1,0
2025-02-26 08:05:00,16,79.79,40.93,2.2,0.51,1,0
2025-02-26 08:07:00,47,68.21,47.56,3.58,4.73,0,0
2025-02-26 08:16:00,12,77.53,47.5,4.71,3.96,1,0
2025-02-26 08:26:00,34,53.08,57.04,3.09,1.43,2,0
2025-02-26 08:33:00,18,68.71,59.02,2.05,4.82,0,0
2025-02-26 08:41:00,16,79.63,63.88,2.6,4.06,1,0
2025-02-26 08:49:00,32,76.89,61.1,4.11,4.19,1,0
2025-02-26 08:50:00,32,85.02,78.25,3.75,2.51,1,0
2025-02-26 08:54:00,12,69.48,69.56,3.68,1.66,1,0
2025-02-26 08:57:00,22,63.46,52.65,1.8,1.21,0,0
2025-02-26 08:58:00,47,83.32,41.65,3.35,1.02,1,0
2025-02-26 09:01:00,22,67.82,34.5,4.07,3.72,1,0
2025-02-26 09:07:00,12,75.93,36.44,1.23,0.98,1,0
2025-02-26 09:20:00,16,80.16,57.25,1.52,1.39,1,0
2025-02-26 09:26:00,14,83.73,59.34,3.47,4.21,2,0
2025-02-26 09:27:00,14,76.22,32.9,3.88,3.14,2,0
2025-02-26 09:34:00,34,59.24,58.31,2.96,2.97,1,0
2025-02-26 09:35:00,12,71.16,46.87,2.19,4.26,2,0
2025-02-26 09:37:00,16,72.47,71.98,3.1,0.93,2,0
2025-02-26 09:38:00,1,81.83,49.22,2.77,4.85,1,0
2025-02-26 09:39:00,16,88.22,49.92,2.29,2.89,1,0
2025-02-26 09:48:00,14,67.78,54.37,2.53,4.56,1,0
2025-02-26 09:50:00,22,71.23,53.05,3.05,4.04,1,0
2025-02-26 09:51:00,14,62.8,54.05,4.98,2.16,1,0
2025-02-26 10:00:00,38,65.44,46.3,4.61,3.47,2,0
2025-02-26 10:24:00,32,84.95,63.07,1.21,3.33,1,0
2025-02-26 10:28:00,16,79.38,80.18,3.9,3.57,1,1
2025-02-26 10:31:00,14,74.1,71.26,4.58,4.83,2,0
2025-02-26 10:34:00,47,63.83,67.37,4.92,0.61,1,0
2025-02-26 10:36:00,34,57.23,44.37,2.22,3.55,1,0
2025-02-26 10:42:00,16,81.66,70.63,3.42,3.79,1,0
2025-02-26 10:45:00,18,83.8,50.97,4.2,2.32,0,0
2025-02-26 10:50:00,18,77.57,60.49,4.53,2.22,1,0
2025-02-26 10:51:00,16,67.29,30.7,1.29,1.06,1,0
2025-02-26 10:53:00,1,68.87,44.76,4.55,2.2,1,0
2025-02-26 11:03:00,38,67.24,48.05,3.65,3.08,1,0
2025-02-26 11:07:00,47,77.15,50.97,1.14,3.69,1,0
2025-02-26 11:13:00,38,66.15,69.64,2.74,4.41,2,0
2025-02-26 11:14:00,12,62.14,27.3,3.51,0.79,1,0
2025-02-26 11:15:00,47,62.54,57.63,2.51,2.24,1,0
2025-02-26 11:17:00,47,99.77,20.16,3.97,1.11,1,1
2025-02-26 11:20:00,14,71.15,68.92,1.77,0.9,2,0
2025-02-26 11:32:00,12,72.04,61.99,3.94,2.42,1,0
2025-02-26 11:42:00,34,74.0,53.67,3.43,1.04,1,0
2025-02-26 11:45:00,18,86.78,61.36,1.55,1.78,1,0
2025-02-26 11:48:00,1,79.72,32.71,4.34,2.34,1,0
2025-02-26 11:54:00,18,73.64,70.47,2.22,3.98,2,0
2025-02-26 12:07:00,1,91.6,51.02,3.84,1.83,1,1
2025-02-26 12:11:00,18,76.86,42.02,4.08,3.38,1,0
2025-02-26 12:15:00,34,76.67,42.34,1.5,4.25,1,0
2025-02-26 12:19:00,1,88.21,39.08,2.02,4.98,1,0
2025-02-26 12:23:00,18,70.5,48.59,4.92,2.06,1,0
2025-02-26 12:26:00,22,79.05,40.1,3.02,4.15,1,0
2025-02-26 12:30:00,22,90.59,43.22,1.34,2.85,1,1
2025-02-26 12:38:00,47,95.14,53.12,1.3,3.39,1,1
2025-02-26 12:42:00,34,66.38,48.91,2.51,2.92,1,0
2025-02-26 12:49:00,47,68.7,78.18,3.83,2.83,1,0
2025-02-26 12:50:00,34,72.16,50.83,2.03,0.97,1,0
2025-02-26 12:52:00,16,58.71,29.92,2.31,3.11,1,0
2025-02-26 12:53:00,22,84.3,53.83,1.6,4.22,1,0
2025-02-26 12:55:00,14,55.03,34.13,1.37,2.12,1,0
2025-02-26 13:02:00,16,88.86,38.2,3.73,3.51,1,0
2025-02-26 13:11:00,34,71.42,41.52,3.88,2.0,2,0
2025-02-26 13:25:00,1,71.39,29.14,1.26,4.08,2,0
2025-02-26 13:33:00,1,75.39,51.73,4.8,2.12,1,0
2025-02-26 13:37:00,34,69.54,27.44,3.46,3.44,1,0
2025-02-26 13:38:00,47,71.44,50.12,3.24,2.29,1,0
2025-02-26 13:39:00,18,75.23,41.11,1.69,4.14,1,0
2025-02-26 13:42:00,1,61.63,49.6,2.67,4.51,2,0
2025-02-26 13:46:00,22,68.96,52.22,4.9,4.83,1,0
2025-02-26 13:47:00,38,87.11,62.41,2.99,0.64,1,0
2025-02-26 13:55:00,12,69.9,76.69,2.8,4.52,1,0
2025-02-26 13:57:00,32,95.2,45.67,2.32,2.0,0,1
2025-02-26 14:11:00,18,85.29,33.96,4.7,1.78,1,0
2025-02-26 14:21:00,32,75.35,57.69,3.52,1.5,1,0
2025-02-26 14:24:00,22,64.17,44.51,3.28,4.92,1,0
2025-02-26 14:31:00,34,89.06,62.87,2.1,3.8,1,0
2025-02-26 14:37:00,22,64.8,34.2,3.99,4.51,1,0
2025-02-26 14:46:00,32,67.08,56.54,2.4,0.69,1,0
2025-02-26 14:52:00,1,63.46,63.93,2.55,0.99,1,0
2025-02-26 15:03:00,12,44.48,65.05,4.94,3.72,1,0
2025-02-26 15:04:00,32,74.6,69.18,1.24,3.68,1,0
2025-02-26 15:14:00,16,87.71,45.16,3.2,2.77,1,0
2025-02-26 15:15:00,38,60.84,73.98,4.0,1.22,1,0
2025-02-26 15:26:00,14,80.69,60.4,3.81,4.87,2,0
2025-02-26 15:34:00,18,52.7,79.15,3.78,3.86,1,0
2025-02-26 15:37:00,22,53.25,39.83,4.06,0.81,1,0
2025-02-26 15:39:00,34,70.14,38.77,3.92,4.67,1,0
2025-02-26 15:42:00,47,77.31,34.32,2.31,1.05,2,0
2025-02-26 15:49:00,22,79.08,63.24,1.59,0.52,1,0
2025-02-26 15:51:00,47,75.98,62.39,4.7,2.27,1,0
2025-02-26 16:10:00,16,65.44,55.35,4.33,1.06,0,0
2025-02-26 16:11:00,34,65.81,35.17,3.57,1.1,0,0
2025-02-26 16:12:00,32,95.78,29.34,4.15,3.05,1,1
2025-02-26 16:19:00,16,82.08,69.23,3.07,1.79,1,0
2025-02-26 16:23:00,47,64.98,37.66,4.74,1.95,1,0
2025-02-26 16:36:00,16,76.03,54.47,4.44,3.6,1,0
2025-02-26 16:37:00,32,62.17,63.14,4.64,0.96,1,0
2025-02-26 16:39:00,14,48.96,64.65,2.51,1.57,1,0
2025-02-26 16:41:00,22,76.91,52.41,1.91,1.38,1,0
2025-02-26 16:47:00,47,74.91,71.58,4.34,2.07,1,0
2025-02-26 16:48:00,22,78.11,43.71,3.17,2.67,1,0
2025-02-26 16:53:00,14,67.02,48.92,2.41,4.98,1,0
2025-02-26 16:59:00,32,65.17,25.4,2.63,1.76,1,0
2025-02-26 17:01:00,34,73.18,48.07,2.59,0.95,1,0
2025-02-26 17:03:00,34,82.14,63.31,2.61,1.36,1,0
2025-02-26 17:05:00,12,81.95,66.31,1.06,4.81,1,0
2025-02-26 17:10:00,34,68.07,38.2,1.53,0.63,1,0
2025-02-26 17:12:00,34,93.48,40.12,2.21,1.08,1,1
2025-02-26 17:14:00,16,63.33,43.42,1.91,1.27,1,0
2025-02-26 17:25:00,22,97.07,46.65,3.68,1.55,1,1
2025-02-26 17:27:00,1,84.51,43.23,4.47,4.19,1,0
2025-02-26 17:29:00,14,87.03,55.58,2.18,4.36,1,0
2025-02-26 17:34:00,1,78.05,39.62,1.63,1.16,1,0
2025-02-26 17:39:00,32,75.49,54.93,1.39,1.34,1,0
2025-02-26 17:40:00,1,76.52,66.09,1.82,1.91,1,0
2025-02-26 17:47:00,12,91.52,50.05,2.64,4.04,1,1
2025-02-26 18:10:00,14,94.92,53.09,4.25,4.01,1,1
2025-02-26 18:13:00,14,83.17,45.82,1.21,3.32,1,0
2025-02-26 18:19:00,12,61.23,67.65,1.15,4.55,1,0
2025-02-26 18:21:00,34,60.71,21.85,3.55,0.66,1,0
2025-02-26 18:26:00,18,80.19,34.68,3.85,1.42,0,0
2025-02-26 18:27:00,38,79.7,39.61,2.43,3.31,1,0
2025-02-26 18:42:00,16,76.84,48.22,2.65,3.8,1,0
2025-02-26 18:43:00,22,78.38,66.21,3.89,0.59,0,0
2025-02-26 18:44:00,47,64.52,52.34,2.99,2.55,2,0
2025-02-26 18:46:00,1,82.32,57.4,4.25,0.73,1,0
2025-02-26 18:49:00,12,59.77,55.56,3.43,4.44,1,0
2025-02-26 18:58:00,47,83.32,40.26,4.54,2.86,1,0
2025-02-26 19:00:00,18,74.17,44.37,4.73,1.24,1,0
2025-02-26 19:01:00,22,61.0,91.3,2.44,0.95,1,1
2025-02-26 19:02:00,16,70.73,39.69,3.21,1.57,1,0
2025-02-26 19:11:00,16,78.83,31.47,2.88,3.59,1,0
2025-02-26 19:21:00,38,76.65,28.85,1.83,3.63,1,0
2025-02-26 19:24:00,18,69.38,44.81,2.71,4.04,1,0
2025-02-26 19:25:00,14,76.24,28.51,4.4,1.73,1,0
2025-02-26 19:26:00,32,64.77,30.52,2.16,1.16,2,0
2025-02-26 19:30:00,18,56.25,65.71,4.56,0.59,1,0
2025-02-26 19:32:00,38,68.95,59.58,2.91,0.92,2,0
2025-02-26 19:45:00,12,69.92,56.94,2.02,2.69,1,0
2025-02-26 19:47:00,47,73.72,53.33,2.71,3.05,1,0
2025-02-26 19:52:00,12,67.59,42.91,4.58,4.43,1,0
2025-02-26 19:58:00,38,84.04,55.76,4.32,0.98,1,0
2025-02-26 19:59:00,16,61.45,50.38,2.7,1.29,1,0
2025-02-26 20:07:00,32,63.23,49.32,2.43,2.31,1,0
2025-02-26 20:18:00,38,83.45,47.52,1.63,1.01,1,0
2025-02-26 20:35:00,38,88.1,46.07,1.62,2.81,2,0
2025-02-26 20:39:00,18,95.41,69.91,4.37,4.97,1,1
2025-02-26 20:52:00,32,85.17,62.56,3.72,0.89,1,0
2025-02-26 20:53:00,16,63.94,52.52,2.54,4.92,1,0
2025-02-26 20:55:00,14,92.31,63.39,1.48,3.23,1,1
2025-02-26 20:58:00,18,76.38,59.85,3.65,3.81,1,0
2025-02-26 20:59:00,22,49.39,52.36,2.37,1.46,1,0
2025-02-26 21:00:00,16,91.08,57.12,3.64,3.84,1,1
2025-02-26 21:03:00,16,86.9,43.94,4.97,4.8,1,0
2025-02-26 21:18:00,12,70.49,48.08,2.99,4.65,1,0
2025-02-26 21:30:00,34,67.54,64.55,4.75,3.55,1,0
2025-02-26 21:31:00,32,73.62,47.68,1.45,0.72,1,0
2025-02-26 21:33:00,47,67.64,43.29,1.43,2.73,1,0
2025-02-26 21:51:00,1,72.52,60.8,3.84,4.1,1,0
2025-02-26 21:52:00,1,81.37,50.92,3.22,1.45,1,0
2025-02-26 21:55:00,32,72.87,49.03,3.35,0.72,1,0
